Carimbo de data/hora,A qual instituição você está filiado hoje?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,"Em qual instituição você concluiu sua graduação? (Insira a sigla, ex: UFPR, UNIOESTE, PUCPR, UEM, UEL, etc.)",De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas DIFERENTES de Estatística vc cursou na pós-graduação (mestrado + doutorado) no total? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",A qual turma da disciplina você pertence?,Tem/teve contato ou conhecimento sobre o Prof. Coordenador da Disciplina (Paulo Justiniano)?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Sexo,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Você mora,Quantos irmãos você tem?,Qual a sua origem?,Possui habilitação para dirigir? Qual categoria?,Qual seu meio de transporte predominante para ir para Universidade?,"Em média, quanto tempo você demora para chegar a Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?"
19/05/2020 17:52:26,UFPR,CH - Humanas,Mestrado Acadêmico,Ciências Humanas,2019,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,Não,1,0,Sim,"SPSS, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,166,68,17/05/1995,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge,1,Curitiba,B (carro),Carro/moto próprio,20,10,"Cachorro, Gato",Bateria,"Facebook, Twitter, Instagram",45,B se chama Bouba e A se chama Kiki.
19/05/2020 17:53:02,UEPG,,Mestrado Acadêmico,Ciências Exatas,2019,UEPG,Iniciação científica,,,,0,CAPES,1,0,Sim,"Statistica, Excel",Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,170,54,26/05/1996,Bolsista em tempo integral,Com os pais,1,Curitiba,B (carro),Carro/moto próprio,20,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
19/05/2020 17:53:52,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2020,UFPR,Monitoria,,,,0,CAPES,2,0,Sim,Excel,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Enem,Masculino,174,46,29/09/1982,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",5,Região metropolitana,Não,Transporte público,30,0,Não possuo,Guitarra,"Facebook, Instagram",43,B se chama Bouba e A se chama Kiki.
19/05/2020 17:53:59,UNICENTRO,,Doutorado,Ciências Exatas,2015,unicentro,"Iniciação científica, pibid",2016,2018,unicentro,3,Não,0,0,Sim,"Minitab, Origin",Certamente sim,7,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,54,29/01/1993,sem emprego no momento,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,B (carro),Carro/moto próprio,20,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",45,A se chama Bouba e B se chama Kiki.
19/05/2020 17:56:45,UFPR,CT - Ciências da Terra,Doutorado,Ciências Exatas,2015,UFPR,,2016,2018,UFPR,0,CAPES,1,0,Sim,"Excel, Matlab",Certamente sim,10,Conseguir um emprego.,Por alguma outra mídia social da UFPR,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,165,68,20/02/1991,Bolsista em tempo integral,Com os pais,1,Curitiba,B (carro),Carro/moto próprio,30,8,Gato,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",55,B se chama Bouba e A se chama Kiki.
19/05/2020 17:57:06,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,1990,UEPG,,2002,2004,UEM,4,Não,1,12,Sim,Excel,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,secretaria do programa de pós-graduação,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,160,65,30/09/1968,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,B (carro),Táxi/Aplicativo,25,4,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",55,B se chama Bouba e A se chama Kiki.
19/05/2020 17:58:07,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2020,UFPR,Monitoria,,,,0,CAPES,2,0,Sim,Excel,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Não,Totalmente em escola pública,Enem,Masculino,174,46,29/09/1982,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",5,Região metropolitana,Não,Transporte público,30,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",43,B se chama Bouba e A se chama Kiki.
19/05/2020 17:59:17,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2020,UFPR,Monitoria,,,,0,CAPES,2,0,Sim,Excel,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Não,Totalmente em escola pública,Enem,Masculino,174,46,29/09/1982,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",5,Região metropolitana,Não,Transporte público,30,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",43,B se chama Bouba e A se chama Kiki.
19/05/2020 18:02:14,UFPR,SA - Sociais Aplicadas,Mestrado Profissional,Ciências Humanas,2007,APMG,,,,,0,Não,1,2,Sim,"SPSS, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,174,67,05/10/1986,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,7,3,Cachorro,"Violão, Guitarra","Facebook, Twitter, Instagram",58,B se chama Bouba e A se chama Kiki.
19/05/2020 18:08:03,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2015,UniBrasil,,,,,1,CAPES,1,6,Sim,"R, SPSS, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Remota,Sim,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,176,75,11/03/1991,Bolsista em tempo integral,Sozinho,2,Curitiba,A e B (moto e carro),Bicicleta,20,0,Não possuo,Não toco nenhum instrumento,"Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:08:46,UFPR,CT - Ciências da Terra,Doutorado,Ciências Exatas,2015,UFPR,"Iniciação científica, Monitoria",2017,2018,UFPR,3,CAPES,1,0,Não,,Certamente sim,7,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Remota,Sim,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,193,87,06/03/1975,Bolsista em tempo integral,Sozinho,2,Curitiba,B (carro),Carro/moto próprio,20,3,Não possuo,Violão,"Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:10:10,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Humanas,2017,Uninter,Iniciação científica,,,,1,Não,0,6,Sim,"R, SAS, Minitab, Statistica, SPSS, Excel, Matlab, Tableau, qlik, microstrategy, power bi",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,181,95,04/04/1992,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,Não,Patinete elétrico,20,10,Não possuo,"Violão, Teclado, Flauta","Facebook, Twitter, Instagram, Linkedin",45,B se chama Bouba e A se chama Kiki.
19/05/2020 18:13:06,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Biológicas,2019,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,CAPES,1,1,Sim,Excel,Não sei ainda,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,163,78,31/07/1995,Bolsista em tempo integral,Com outros familiares,6,Curitiba,Não,Transporte público,100,0,"Gato, Pássaro, Tartaruga",Outro,"Facebook, Twitter, Google+, Instagram, Linkedin, Outras",42,B se chama Bouba e A se chama Kiki.
19/05/2020 18:14:08,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2006,UNIOESTE,"Iniciação científica, Projeto de extensão",2015,2017,UNIOESTE,1,Não,1,5,Não,,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,170,64,07/12/1983,SERVIDOR PUBLICO,Com outros familiares,1,Outro Estado,A e B (moto e carro),Avião e aplicativo,120,12,Cachorro,Não toco nenhum instrumento,Nenhuma,60,A se chama Bouba e B se chama Kiki.
19/05/2020 18:17:52,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2006,UNIOESTE,"Iniciação científica, Projeto de extensão",2017,2015,unioeste,1,Não,1,5,Não,,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,170,64,07/12/1983,servidor publico,Com outros familiares,1,Interior do Paraná,A e B (moto e carro),avião e aplicativo,150,15,"Cachorro, Gato",Não toco nenhum instrumento,Nenhuma,60,A se chama Bouba e B se chama Kiki.
19/05/2020 18:22:37,UNICENTRO,,Doutorado,Ciências Exatas,2002,UFMT,Monitoria,2017,2018,UNEMAT,3,Não,2,7,Não,"R, Excel",Certamente sim,9,AGREGAR CONHECIMENTOS PARA MELHORA O NÍVEL DAS AULAS MINISTRADAS,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,170,75,21/10/1974,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,4,Outro Estado,A e B (moto e carro),Carro/moto próprio,10,0,Não possuo,Não toco nenhum instrumento,Instagram,45,A se chama Bouba e B se chama Kiki.
19/05/2020 18:27:57,UFPR,ED - Educação,Doutorado,Ciências Humanas,2010,UEM,,2015,2017,UFPR,6,Não,0,6,Não,Excel,Não sei ainda,3,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,205,84,30/03/1980,Servidor público - professor,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,25,0,Não possuo,"Violão, Teclado, Piano, Flauta","Facebook, Twitter, Instagram, Linkedin",48,B se chama Bouba e A se chama Kiki.
19/05/2020 18:28:20,UFPR,SP - Palotina,Mestrado Acadêmico,Ciências Biológicas,2014,UEPG,"Iniciação científica, Monitoria, Projeto de extensão",,2021,UFPR,1,Não,1,6,Sim,Excel,Não sei ainda,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,185,78,24/10/1989,Trabalho com carteira assinada/Vínculo Formal,Sozinho,1,Outro Estado,B (carro),Carro/moto próprio,60,0,Gato,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",55,B se chama Bouba e A se chama Kiki.
19/05/2020 18:31:26,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2020,UEMASUL,"Iniciação científica, Projeto de extensão",,,,0,CAPES,2,3,Não,"Excel, ASSISTAT",Certamente sim,10,Conseguir um emprego.,Por colegas,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,180,115,12/07/1997,Bolsista em tempo integral,Com os pais,3,Outro Estado,A e B (moto e carro),A pé,25,5,Gato,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",51,B se chama Bouba e A se chama Kiki.
19/05/2020 18:31:56,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2019,UFPR,"Monitoria, Projeto de extensão",,,,3,CAPES,0,6,Não,,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por alguma outra mídia social da UFPR,Não,Presencial,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,173,67,19/01/1994,Bolsista em tempo integral,Com os pais,1,Outro Estado,B (carro),Carro/moto próprio,15,5,Cachorro,Violão,"Facebook, Instagram",47,A se chama Bouba e B se chama Kiki.
19/05/2020 18:34:14,UEPG,,Mestrado Acadêmico,Ciências Exatas,2019,UEPG,Iniciação científica,,,,0,CNPQ,1,0,Sim,"Statistica, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,169,82,22/09/1996,Bolsista em tempo integral,Com amigos,1,Interior do Paraná,Não,A pé,15,2,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",48,B se chama Bouba e A se chama Kiki.
19/05/2020 18:34:19,UNIOESTE,,Mestrado Acadêmico,Ciências Humanas,2018,Unioeste,Projeto de extensão,,2021,Unioeste,0,CAPES,0,8,Não,,Certamente sim,8,Conseguir um emprego.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,170,65,15/04/1993,Bolsista em tempo integral,Com amigos,0,Outro Estado,B (carro),A pé,5,15,Não possuo,Outro,"Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:34:21,UFPR,CH - Humanas,Mestrado Acadêmico,Ciências Humanas,2012,FAMEG,Iniciação científica,,,,2,Não,1,7,Sim,"Excel, Jamovi",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,163,55,04/05/1989,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,1,Outro Estado,A e B (moto e carro),ônibus interestadual,300,4,Cachorro,"Violão, Guitarra, Teclado, Contrabaixo, Flauta","Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:37:07,UEPG,,Mestrado Acadêmico,Ciências Exatas,2021,UTFPR,,,2021,,1,CAPES,0,0,Sim,"R, SAS, Minitab, Excel",Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,153,77,10/01/1975,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,4,Outro Estado,B (carro),Transporte público,30,10,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:40:56,UNILA,,Mestrado Acadêmico,Ciências Exatas,2015,UDC,,,,,3,Não,1,0,Sim,"Minitab, Excel",Não sei ainda,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,161,54,30/07/1984,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,B (carro),Carro/moto próprio,20,0,Não possuo,Não toco nenhum instrumento,Linkedin,53,B se chama Bouba e A se chama Kiki.
19/05/2020 18:42:39,UEPG,,Mestrado Acadêmico,Ciências Exatas,2008,UEPG,"Iniciação científica, Projeto de extensão",,,,0,Não,1,4,Sim,Excel,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,166,90,30/03/1981,Trabalho ocasional,Com os pais,2,Interior do Paraná,B (carro),Carro/moto próprio,15,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",53,B se chama Bouba e A se chama Kiki.
19/05/2020 18:42:42,UFPR,SA - Sociais Aplicadas,Mestrado Acadêmico,Ciências Exatas,2019,UFPR,Projeto de extensão,,,,1,CAPES,1,0,Sim,"R, Excel",Não sei ainda,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,173,70,11/02/1995,Bolsista em tempo integral,Com os pais,1,Curitiba,Não,Carro/moto próprio,60,1,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",57,B se chama Bouba e A se chama Kiki.
19/05/2020 18:43:33,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2019,ufpr,"Iniciação científica, Empresa Júnior",,2022,UFPR,0,CAPES,1,0,Sim,"R, SPSS, Excel, Matlab",Certamente sim,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,163,65,17/11/1996,Bolsista em tempo integral,Com amigos,1,Outro Estado,Não,Bicicleta,20,6,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:46:41,UNIOESTE,,Mestrado Acadêmico,Ciências Exatas,2000,Unioeste,,,,,1,Não,1,0,Não,,Não sei ainda,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,74,08/02/1977,Trabalho por contrato,Com outros familiares,2,Interior do Paraná,B (carro),Carro/moto próprio,20,0,Não possuo,Piano,"Facebook, Instagram",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:47:15,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Humanas,2008,FINCA/UNICENTRO,,2014,2016,UNIR,0,Não,1,0,Não,,Não sei ainda,6,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,182,85,12/09/1986,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,10,Outro Estado,A e B (moto e carro),Moro em outro Estado,0,0,Cachorro,Não toco nenhum instrumento,Facebook,45,B se chama Bouba e A se chama Kiki.
19/05/2020 18:52:24,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2014,UFPR,"Iniciação científica, PET, Projeto de extensão",,,,2,CAPES,1,0,Sim,"Excel, Matlab",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Sim,Presencial,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,166,60,16/12/1989,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,2,Outro Estado,B (carro),Carro/moto próprio,20,2,Não possuo,"Não toco nenhum instrumento, Violão","Instagram, Linkedin",45,B se chama Bouba e A se chama Kiki.
19/05/2020 18:53:36,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2016,UEPB,Iniciação científica,2016,2018,UFPR,3,CNPQ,1,28,Sim,R,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Presencial,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,56,23/07/1992,Bolsista em tempo integral,Com amigos,1,Outro Estado,A e B (moto e carro),Intercampi da UFPR,30,0,Gato,Outro,"Facebook, Twitter, Instagram, Linkedin, Outras",50,B se chama Bouba e A se chama Kiki.
19/05/2020 18:54:28,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2017,UFPR,"Iniciação científica, Projeto de extensão",,,UFPR,0,CAPES,1,0,Sim,"R, Excel, Matlab",Certamente sim,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Sim,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,164,58,02/02/1992,Bolsista em tempo integral,Sozinho,0,Curitiba,A e B (moto e carro),Bicicleta,40,4,Não possuo,Outro,"Facebook, Instagram, Linkedin",50,A se chama Bouba e B se chama Kiki.
19/05/2020 18:54:59,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2014,UTP,"Iniciação científica, Projeto de extensão",,,,0,CAPES,1,0,Sim,Excel,Certamente sim,7,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,163,65,09/05/1990,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,B (carro),Carro/moto próprio,40,0,"Cachorro, Gato, Peixe, Outro",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",55,B se chama Bouba e A se chama Kiki.
19/05/2020 18:58:50,UFPR,SL - Litoral,Mestrado Acadêmico,Ciências Biológicas,2018,UFPR,Iniciação científica,,2021,UFPR,0,CAPES,4,0,Sim,"R, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,167,67,03/08/1992,Bolsista em tempo integral,Com amigos,2,Outro Estado,Não,Bicicleta,10,0,Gato,"Guitarra, Teclado","Facebook, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
